frequency,recency,monetary,clusters
3,84,425.70000000000005,1
3,388,570.36,1
3,102,7401.51,1
3,561,660.24,1
3,278,332.1,1
3,322,410.49,1
3,198,2125.44,1
3,113,1620.1799999999998,1
3,281,339.48,1
3,195,1245.96,1
3,367,1351.81,1
3,30,579.96,1
3,238,3019.32,1
3,127,579.87,1
3,532,645.66,1
3,168,706.59,1
3,168,476.73,1
3,136,1017.99,1
3,261,936.72,1
3,179,450.45000000000005,1
3,477,2048.4900000000002,1
3,203,844.08,1
3,30,1756.35,1
3,240,2906.64,1
3,158,658.62,1
3,302,451.62,1
3,217,396.87,1
3,434,1478.52,1
3,168,592.3800000000001,1
3,159,437.73,1
3,288,374.85,1
3,456,495.0,1
3,379,446.31000000000006,1
3,355,486.81,1
3,149,451.62,1
3,86,388.16999999999996,1
3,281,203.57999999999998,1
3,34,916.71,1
3,200,482.58000000000004,1
3,284,458.15999999999997,1
3,191,698.13,1
3,50,838.71,1
3,74,366.57,1
3,337,660.0600000000001,1
3,166,813.69,1
3,84,245.07,1
3,56,350.73,1
3,223,1793.37,1
3,168,2009.79,1
3,137,1199.79,1
3,209,1029.78,1
3,122,2714.3999999999996,1
3,225,376.32,1
3,216,1145.6999999999998,1
3,116,5812.92,1
3,47,406.14,1
3,490,760.6800000000001,1
3,280,1508.4,1
3,269,325.47,1
3,220,617.04,1
3,362,527.3100000000001,1
3,198,471.64,1
3,79,359.90999999999997,1
3,18,1868.97,1
3,133,718.45,1
3,23,1075.77,1
3,332,698.13,1
3,145,990.8700000000001,1
3,125,534.63,1
3,250,783.54,1
3,392,2168.2799999999997,1
3,582,1817.1000000000001,1
3,94,1419.6299999999999,1
3,36,459.36,1
3,91,1788.63,1
3,13,306.3,1
3,161,677.25,1
3,500,562.05,1
3,299,632.73,1
3,183,1476.6299999999999,1
3,123,1365.0099999999998,1
3,22,903.51,1
3,146,1832.4200000000003,1
3,320,406.53,1
3,69,205.92000000000002,1
3,35,318.06,1
3,205,1161.0,1
3,322,680.22,1
3,210,1296.72,1
3,316,609.48,1
3,207,1084.41,1
3,188,591.66,1
3,134,828.69,1
3,376,201.93,1
3,133,436.68,1
3,324,698.13,1
3,189,339.21,1
3,244,904.9499999999999,1
3,15,417.87,1
3,231,511.11,1
3,299,519.12,1
3,357,508.5,1
3,350,506.88,1
3,148,5969.25,1
3,117,6108.12,1
3,196,1093.5,1
3,579,192.78000000000003,1
3,344,1036.53,1
3,574,1115.3700000000001,1
3,91,748.71,1
3,141,244.98,1
3,376,948.9300000000001,1
3,241,1193.8799999999999,1
3,364,476.82,1
3,309,1314.03,1
3,223,607.5,1
3,426,276.75,1
3,41,3452.3999999999996,1
3,148,840.24,1
3,191,3025.01,1
3,416,345.9,1
3,415,646.11,1
3,357,1505.8799999999999,1
3,270,587.52,1
3,165,160.92000000000002,1
3,284,429.81000000000006,1
3,461,369.0,1
3,87,1048.1999999999998,1
3,347,177.93,1
3,192,589.47,1
3,313,459.81000000000006,1
3,453,2794.59,1
3,79,1115.73,1
3,116,3617.37,1
3,71,348.08000000000004,1
3,564,730.29,1
3,378,628.38,1
3,194,490.59000000000003,1
3,398,2846.07,1
3,396,785.3399999999999,1
3,284,617.7,1
3,378,283.29,1
3,112,927.36,1
3,102,268.95000000000005,1
3,104,1763.57,1
3,307,2486.2200000000003,1
3,372,414.09000000000003,1
3,118,1380.15,1
3,126,1286.6499999999999,1
3,341,342.09000000000003,1
3,156,674.91,1
3,32,658.56,1
3,222,1070.6399999999999,1
3,279,484.20000000000005,1
3,83,445.86,1
3,469,610.5600000000001,1
3,107,461.88,1
3,49,271.98,1
3,330,756.6,1
3,201,607.5,1
3,16,272.88,1
3,33,612.54,1
3,275,2025.27,1
3,43,669.24,1
3,30,248.85000000000002,1
3,190,306.0,1
3,264,651.87,1
3,344,1121.07,1
3,288,527.58,1
3,444,331.62,1
3,518,223.74,1
3,417,209.96999999999997,1
3,194,1421.46,1
3,260,644.9399999999999,1
3,141,1067.94,1
3,62,1421.19,1
3,76,747.1500000000001,1
3,77,382.59000000000003,1
3,392,556.1300000000002,1
3,278,429.12,1
3,53,1015.74,1
3,118,590.0400000000001,1
3,286,250.02,1
3,274,1558.44,1
3,8,542.97,1
3,387,171.63,1
3,283,285.71999999999997,1
3,380,904.5799999999999,1
3,138,505.77,1
3,215,607.5,1
3,557,437.58000000000004,1
3,469,576.9000000000001,1
3,235,2387.8500000000004,1
3,390,361.53000000000003,1
3,180,691.71,1
3,302,2761.02,1
3,428,882.8199999999999,1
3,133,199.70999999999998,1
3,449,635.9399999999999,1
3,203,866.79,1
3,173,943.4699999999999,1
3,85,332.46000000000004,1
3,424,1070.3700000000001,1
3,202,746.8199999999999,1
3,274,559.3199999999999,1
3,175,505.77,1
3,480,911.35,1
3,274,474.41999999999996,1
3,351,652.86,1
3,307,807.9300000000001,1
3,180,593.34,1
3,281,599.76,1
3,147,327.42,1
3,551,552.96,1
3,519,398.15999999999997,1
3,482,10999.26,1
3,301,1188.72,1
3,173,1122.3000000000002,1
3,230,1002.8700000000001,1
3,167,613.3499999999999,1
3,169,770.58,1
3,274,585.0,1
3,502,890.1600000000001,1
3,290,855.1800000000001,1
3,401,802.53,1
3,272,944.46,1
3,418,1767.2400000000002,1
3,109,414.87,1
3,266,796.92,1
3,546,2211.12,1
3,64,1516.5,1
3,124,745.2,1
3,365,1642.41,1
3,185,181.41,1
3,278,1233.72,1
3,304,1269.54,1
3,123,430.89,1
3,14,730.18,1
3,222,204.93,1
3,369,1044.54,1
3,348,1008.9300000000001,1
3,274,585.09,1
3,259,1241.91,1
3,281,469.16999999999996,1
3,200,789.8399999999999,1
3,132,485.09999999999997,1
3,102,1171.6,1
3,284,322.02,1
3,117,714.51,1
3,117,862.6500000000001,1
3,123,488.54999999999995,1
3,284,380.96999999999997,1
3,313,473.18999999999994,1
3,231,835.14,1
3,407,1536.5700000000002,1
3,70,838.71,1
3,308,1012.5,1
3,210,2039.04,1
3,153,2905.5299999999997,1
3,246,824.52,1
3,89,1181.3899999999999,1
3,531,2225.25,1
3,83,604.02,1
3,545,3291.93,1
3,139,524.25,1
3,371,366.75,1
3,361,818.01,1
3,73,1611.3000000000002,1
3,274,651.87,1
3,70,227.25,1
3,545,1957.0199999999998,1
3,272,790.83,1
3,527,422.70000000000005,1
3,34,1356.84,1
3,25,441.21,1
3,104,304.02,1
3,283,498.84000000000003,1
3,182,1316.85,1
3,222,574.08,1
3,347,527.58,1
3,285,1098.81,1
3,70,671.22,1
3,235,495.89,1
3,189,938.3399999999999,1
3,112,445.40999999999997,1
3,568,878.2199999999999,1
3,24,545.67,1
3,559,960.4499999999999,1
3,310,481.59000000000003,1
3,271,383.84000000000003,1
3,334,839.6999999999999,1
3,69,721.26,1
3,432,567.9000000000001,1
3,110,1068.48,1
3,359,772.47,1
3,235,709.41,1
3,26,2459.4700000000003,1
3,136,476.73,1
3,317,321.65999999999997,1
3,195,383.31,1
3,338,1131.75,1
3,274,1073.6999999999998,1
3,261,291.42,1
3,317,1196.5500000000002,1
3,479,212.9,1
3,197,162.27,1
3,103,1005.9300000000001,1
3,140,1417.77,1
3,70,557.76,1
3,157,270.42,1
3,93,813.8700000000001,1
3,270,1278.81,1
3,298,476.73,1
3,310,1781.19,1
3,159,496.15999999999997,1
3,120,511.78,1
3,268,890.82,1
3,279,1215.72,1
3,100,324.45000000000005,1
3,209,993.78,1
3,206,339.93,1
3,291,727.02,1
3,59,1953.1499999999999,1
3,212,1328.6100000000001,1
3,152,740.97,1
3,110,622.98,1
3,373,2166.75,1
3,348,369.0,1
3,426,1341.27,1
3,204,1646.3500000000001,1
3,295,536.76,1
3,357,1432.8899999999999,1
3,166,444.06000000000006,1
3,146,2058.3,1
3,385,660.0600000000001,1
3,88,948.5999999999999,1
3,538,1016.49,1
3,50,312.39,1
3,84,462.96,1
3,284,1077.8,1
3,124,3323.88,1
3,28,689.22,1
3,82,895.8000000000001,1
3,111,3346.1099999999997,1
3,568,1017.6299999999999,1
3,134,355.02,1
3,85,482.22,1
3,135,374.79,1
3,133,518.22,1
3,116,439.02,1
3,568,678.96,1
3,173,1420.74,1
3,119,531.96,1
3,343,1030.6200000000001,1
3,553,362.79,1
3,294,456.90000000000003,1
3,284,327.25,1
3,414,1508.94,1
3,313,425.52,1
3,148,1210.45,1
3,198,772.3799999999999,1
3,393,618.9300000000001,1
3,300,497.15999999999997,1
3,329,742.92,1
3,159,494.37,1
3,417,1598.31,1
3,295,324.0,1
3,176,867.06,1
3,321,459.80999999999995,1
3,101,316.98,1
3,473,963.51,1
3,146,325.17,1
3,328,1400.85,1
3,243,872.3599999999999,1
3,72,455.87,1
3,107,327.51,1
3,312,154.59,1
3,284,556.5600000000001,1
3,384,459.90000000000003,1
3,294,373.62,1
3,351,698.13,1
3,450,2013.75,1
3,577,1272.78,1
3,187,795.33,1
3,285,458.18999999999994,1
3,86,492.65999999999997,1
3,565,534.78,1
3,284,813.42,1
3,13,1340.6999999999998,1
3,145,473.49,1
3,223,658.77,1
3,154,1719.0,1
3,484,954.51,1
3,282,334.71,1
3,284,952.53,1
3,27,1950.3899999999999,1
3,29,524.7,1
3,236,555.21,1
3,129,359.62000000000006,1
3,28,1336.26,1
3,288,481.59000000000003,1
3,286,429.65999999999997,1
3,83,423.93,1
3,224,1351.53,1
3,267,649.26,1
3,225,818.61,1
3,177,1564.92,1
3,190,715.02,1
3,165,776.5500000000001,1
3,238,576.9000000000001,1
3,472,895.5,1
3,381,396.90000000000003,1
3,167,451.62,1
3,530,5431.5,1
3,147,530.91,1
3,194,1179.72,1
3,148,391.14,1
3,309,695.4000000000001,1
3,34,703.71,1
3,275,2292.21,1
3,284,2506.6499999999996,1
3,237,462.87,1
3,55,796.6400000000001,1
3,285,1204.96,1
3,243,441.81000000000006,1
3,188,856.89,1
3,153,479.84999999999997,1
3,402,495.0,1
3,194,521.01,1
3,143,523.98,1
3,590,801.81,1
3,214,194.57999999999998,1
3,328,420.48,1
3,33,277.02,1
3,47,330.0,1
3,320,484.56000000000006,1
3,59,1211.4,1
3,211,213.93,1
3,19,329.07,1
3,241,504.09000000000003,1
3,72,692.32,1
3,82,895.0500000000001,1
3,283,1062.99,1
3,150,806.9300000000001,1
3,382,753.48,1
3,293,579.42,1
3,347,626.76,1
3,153,2717.55,1
3,161,710.37,1
3,68,1073.52,1
3,293,399.33000000000004,1
3,174,488.88,1
3,211,996.36,1
3,419,1060.8000000000002,1
3,563,418.59000000000003,1
3,382,2267.7,1
3,117,1536.2799999999997,1
3,203,396.0,1
3,41,1974.87,1
3,403,1750.1399999999999,1
3,99,961.1599999999999,1
3,498,629.46,1
3,48,973.5799999999999,1
3,251,635.01,1
3,442,1687.59,1
3,143,196.29000000000002,1
3,284,600.03,1
3,552,503.54999999999995,1
3,530,683.64,1
3,218,924.39,1
3,117,222.93,1
3,550,951.5699999999999,1
3,369,491.58000000000004,1
3,438,360.09000000000003,1
3,185,638.05,1
3,95,343.35,1
3,24,1577.37,1
3,697,1090.17,1
3,74,1855.62,1
3,271,604.47,1
3,232,448.20000000000005,1
3,104,2274.7799999999997,1
3,113,128.60999999999999,1
3,28,1425.1200000000001,1
3,70,1112.82,1
3,116,1294.74,1
3,134,288.36,1
3,107,751.59,1
3,277,3258.24,1
3,411,990.18,1
3,326,549.09,1
3,175,840.69,1
3,290,417.87,1
3,303,1615.17,1
3,237,626.97,1
3,283,440.73,1
3,382,502.56000000000006,1
3,95,2246.67,1
3,384,385.59000000000003,1
3,138,290.07,1
3,154,1566.63,1
3,73,743.04,1
3,308,1157.01,1
3,279,904.92,1
3,344,490.59000000000003,1
3,281,1051.68,1
3,281,1879.34,1
3,188,746.8199999999999,1
3,111,878.94,1
3,83,496.71,1
3,426,428.1,1
3,148,557.37,1
3,305,580.3199999999999,1
3,20,182.60999999999999,1
3,261,505.53,1
3,411,1260.72,1
3,168,302.34000000000003,1
3,40,1051.02,1
3,195,205.56,1
3,111,472.62,1
3,411,221.21999999999997,1
3,337,880.74,1
3,84,324.63,1
3,134,269.1,1
3,21,235.17000000000002,1
3,391,7441.74,1
3,431,1316.28,1
3,131,1681.71,1
3,169,899.3700000000001,1
3,198,837.21,1
3,299,673.7399999999999,1
3,358,524.16,1
3,498,296.64,1
3,18,743.13,1
3,202,186.12,1
3,39,524.52,1
3,28,773.01,1
3,500,1129.53,1
3,299,1419.84,1
3,321,1026.27,1
3,117,433.98,1
3,359,1280.52,1
3,29,2449.84,1
3,526,582.66,1
3,316,718.75,1
3,149,226.17000000000002,1
3,174,276.21,1
3,112,912.99,1
3,456,684.72,1
3,46,326.25,1
3,175,1047.33,1
3,239,397.62,1
3,282,1152.81,1
3,285,658.4100000000001,1
3,558,1124.01,1
3,370,1051.76,1
3,82,724.29,1
3,138,678.21,1
3,36,1202.04,1
3,166,223.02,1
3,37,552.87,1
3,284,198.89999999999998,1
3,310,700.2,1
3,88,213.93,1
3,18,525.1500000000001,1
3,133,443.07,1
3,40,2782.89,1
3,27,830.3399999999999,1
3,218,1538.37,1
3,459,360.71999999999997,1
3,379,314.96999999999997,1
3,338,716.04,1
3,248,607.5,1
3,32,2101.59,1
3,64,219.20999999999998,1
3,487,240.39,1
3,229,884.3399999999999,1
3,390,249.12,1
3,128,697.41,1
3,228,1073.25,1
3,181,1037.3999999999999,1
3,299,851.76,1
3,404,491.49,1
3,218,898.11,1
3,461,1755.3600000000001,1
3,214,469.79999999999995,1
3,112,551.88,1
3,80,640.8,1
3,56,373.23,1
3,242,2381.54,1
3,258,413.54999999999995,1
3,289,1992.5099999999998,1
3,447,931.9499999999999,1
3,374,754.62,1
3,477,4605.66,1
3,99,952.1999999999999,1
3,250,421.02,1
3,92,674.4000000000001,1
3,310,492.24,1
3,297,535.08,1
3,162,331.11,1
3,203,607.5,1
3,27,938.79,1
3,138,709.11,1
3,332,3121.56,1
3,311,992.0699999999999,1
3,153,1004.4000000000001,1
3,140,1594.44,1
3,544,489.81000000000006,1
3,111,1608.3600000000001,1
3,262,648.45,1
3,283,432.90000000000003,1
3,170,624.33,1
3,87,1520.91,1
3,394,481.5,1
3,126,520.47,1
3,308,489.33000000000004,1
3,301,913.4100000000001,1
3,197,423.0,1
3,154,227.61,1
3,307,1191.06,1
3,284,414.63,1
3,12,1065.15,1
3,393,606.8100000000001,1
3,265,394.65000000000003,1
3,29,1307.8799999999999,1
3,35,1677.69,1
3,544,217.74,1
3,463,424.53,1
3,357,327.79999999999995,1
3,442,899.5500000000001,1
3,167,1318.32,1
3,211,675.63,1
3,203,1086.0,1
3,452,411.05999999999995,1
3,289,422.52,1
3,379,874.4100000000001,1
3,72,290.96999999999997,1
3,188,302.1,1
3,346,459.81000000000006,1
3,306,1288.56,1
3,61,396.0,1
3,435,1426.0500000000002,1
3,274,572.49,1
3,61,747.41,1
3,266,576.0,1
3,194,817.6999999999999,1
3,351,4976.1,1
3,282,697.23,1
3,236,248.31,1
3,420,547.6500000000001,1
3,279,651.87,1
3,120,2293.56,1
3,279,490.59000000000003,1
3,182,289.98,1
3,70,1275.81,1
3,559,327.78000000000003,1
3,169,320.01,1
3,537,890.67,1
3,389,369.0,1
3,399,288.71999999999997,1
3,316,387.81000000000006,1
3,91,259.92,1
3,316,429.65999999999997,1
3,225,699.9300000000001,1
3,107,919.21,1
3,79,3436.0699999999993,1
3,391,1328.22,1
3,282,414.63,1
3,373,661.5,1
3,339,629.8199999999999,1
3,476,2178.18,1
3,284,441.90000000000003,1
3,30,865.53,1
3,280,1047.24,1
3,55,774.1800000000001,1
3,478,339.93,1
3,107,837.1500000000001,1
3,36,617.8499999999999,1
3,315,1216.73,1
3,378,616.95,1
3,221,357.81,1
3,280,504.09000000000003,1
3,471,329.4,1
3,204,438.12,1
3,21,4629.75,1
3,271,5683.2300000000005,1
3,433,1894.23,1
3,334,762.5400000000001,1
3,107,1741.23,1
3,363,587.61,1
3,371,565.17,1
3,209,727.4399999999999,1
3,215,682.92,1
3,106,724.41,1
3,201,566.37,1
3,571,307.74,1
3,223,876.26,1
3,20,616.26,1
3,355,698.13,1
3,272,571.86,1
3,270,1408.0500000000002,1
3,99,610.47,1
3,268,533.61,1
3,276,803.3399999999999,1
3,279,1795.6799999999998,1
3,172,3060.57,1
3,372,415.62,1
3,531,306.36,1
3,35,513.27,1
3,218,924.99,1
3,586,2074.33,1
3,285,583.11,1
3,81,348.65999999999997,1
3,323,977.65,1
3,383,2634.84,1
3,187,422.64,1
3,350,477.09000000000003,1
3,378,577.4399999999999,1
3,354,1771.1100000000001,1
3,78,391.95000000000005,1
3,368,481.5,1
3,288,2495.16,1
3,107,488.88,1
3,42,396.0,1
3,182,478.62,1
3,56,554.76,1
3,127,664.02,1
3,175,566.0699999999999,1
3,357,798.48,1
3,68,439.47,1
3,399,792.72,1
3,323,305.82,1
3,120,874.71,1
3,284,466.91999999999996,1
3,390,1382.58,1
3,190,306.0,1
3,194,643.77,1
3,267,475.65000000000003,1
3,243,555.21,1
3,221,532.11,1
3,349,1044.54,1
3,284,410.76,1
3,221,486.99,1
3,372,366.75,1
3,591,1657.33,1
3,286,698.0999999999999,1
3,142,2099.52,1
3,214,2570.58,1
3,284,849.1800000000001,1
3,566,352.74,1
3,187,563.4000000000001,1
3,465,699.12,1
3,140,566.0699999999999,1
3,199,1869.3000000000002,1
3,180,758.1,1
3,95,7821.27,1
3,48,811.71,1
3,467,438.12,1
3,294,490.71,1
3,67,396.0,1
3,306,593.8499999999999,1
3,29,526.14,1
3,520,1239.4499999999998,1
3,325,490.59000000000003,1
3,378,585.3,1
3,112,668.79,1
3,135,1235.6100000000001,1
3,84,497.34000000000003,1
3,105,1566.48,1
3,570,178.74,1
3,310,455.52,1
3,113,1426.35,1
3,278,490.59000000000003,1
3,219,1825.47,1
3,96,303.29,1
3,285,965.6999999999999,1
3,416,594.09,1
3,243,369.99,1
3,383,594.09,1
3,44,735.36,1
3,491,383.67,1
3,268,876.27,1
3,343,288.0,1
3,222,961.83,1
3,483,698.13,1
3,251,360.93,1
3,215,1146.95,1
3,552,895.6500000000001,1
3,44,515.88,1
3,323,660.0600000000001,1
3,285,361.62,1
3,94,725.13,1
3,43,735.21,1
3,68,682.83,1
3,281,676.53,1
3,43,1335.57,1
3,115,459.78,1
3,18,371.96999999999997,1
3,197,838.53,1
3,367,698.0999999999999,1
3,9,290.04,1
3,493,1894.83,1
3,35,469.16999999999996,1
3,385,573.42,1
3,232,1175.04,1
3,171,818.9100000000001,1
3,21,476.18999999999994,1
3,410,908.32,1
3,127,1118.52,1
3,150,1890.1799999999998,1
3,19,253.92000000000002,1
3,343,708.12,1
3,303,660.0600000000001,1
3,33,385.11,1
3,41,1114.65,1
3,313,1306.8000000000002,1
3,330,576.0,1
3,216,288.0,1
3,233,2518.2,1
3,194,483.12,1
3,349,350.90999999999997,1
3,119,417.51,1
3,203,490.59000000000003,1
3,169,376.74,1
3,70,595.5500000000001,1
3,95,1832.04,1
3,379,1905.5700000000002,1
3,116,287.43,1
3,140,1562.67,1
3,348,654.48,1
3,460,294.12,1
3,46,212.28000000000003,1
3,160,524.88,1
3,29,3376.08,1
3,372,1873.0500000000002,1
3,167,568.4399999999999,1
3,172,480.41999999999996,1
3,89,993.1800000000001,1
3,328,620.91,1
3,468,1010.58,1
3,50,705.78,1
3,19,367.65,1
3,366,405.0,1
3,336,775.3499999999999,1
3,532,1358.44,1
3,476,706.92,1
3,173,2213.55,1
3,175,1779.3899999999999,1
3,292,1056.15,1
3,141,1431.52,1
3,15,1059.27,1
3,259,250.29000000000002,1
3,105,785.67,1
3,8,219.51,1
3,128,695.0999999999999,1
3,237,543.33,1
3,27,575.04,1
3,385,1138.3799999999999,1
3,102,611.67,1
3,280,766.6800000000001,1
3,448,495.18,1
3,283,350.96999999999997,1
3,188,218.39999999999998,1
3,62,424.34999999999997,1
3,232,899.5500000000001,1
3,98,630.54,1
3,519,837.36,1
3,327,1136.79,1
3,176,902.4000000000001,1
3,300,1161.81,1
3,165,971.67,1
3,48,2672.46,1
3,389,591.75,1
3,226,516.03,1
3,43,748.38,1
3,76,639.55,1
3,694,877.7599999999999,1
3,559,388.11,1
3,155,1012.86,1
3,46,624.96,1
3,173,271.17,1
3,175,489.78,1
3,55,1445.82,1
3,78,1122.17,1
3,216,252.81,1
3,394,348.12,1
3,390,774.18,1
3,77,1008.81,1
3,159,684.1,1
3,177,615.33,1
3,16,2138.67,1
3,589,482.31000000000006,1
3,282,1224.74,1
3,282,646.6800000000001,1
3,132,1644.9299999999998,1
3,66,1016.64,1
3,284,414.63,1
3,308,307.17,1
3,141,461.88,1
3,41,1545.9299999999998,1
3,368,660.0600000000001,1
3,120,647.72,1
3,68,1277.3700000000001,1
3,557,680.58,1
3,104,464.40000000000003,1
3,211,960.1200000000001,1
3,19,621.6300000000001,1
3,206,1179.3600000000001,1
3,528,2837.34,1
3,437,2121.57,1
3,271,1881.72,1
3,134,186.75,1
3,44,2443.11,1
3,119,534.96,1
3,403,1983.2400000000002,1
3,289,515.61,1
3,142,540.12,1
3,295,576.0,1
3,536,187.74,1
3,92,573.39,1
3,33,1764.42,1
3,21,665.0699999999999,1
3,65,1174.1,1
3,97,5999.039999999999,1
3,359,811.98,1
3,113,967.4100000000001,1
3,155,740.97,1
3,117,380.43,1
3,155,942.1200000000001,1
3,363,4011.57,1
3,38,575.61,1
3,411,913.6800000000001,1
3,46,1012.14,1
3,179,269.64,1
3,173,290.61,1
3,38,1178.6399999999999,1
3,31,678.9300000000001,1
3,232,823.17,1
3,110,740.97,1
3,217,1513.41,1
2,453,4134.84,1
2,251,531.6,1
2,50,192.84,1
2,38,100.76,1
2,118,166.92,1
2,695,218.04,1
2,88,171.08,1
2,182,180.36,1
2,236,234.36,1
2,297,218.04,1
2,224,718.36,1
2,65,1983.48,1
2,443,631.84,1
2,600,732.52,1
2,201,331.92,1
2,116,903.88,1
2,196,142.76,1
2,698,1069.96,1
2,101,254.42,1
2,141,576.12,1
2,314,310.28,1
2,116,509.32,1
2,485,221.72,1
2,263,380.08,1
2,183,277.44,1
2,469,972.04,1
2,154,283.2,1
2,193,100.36,1
2,240,364.72,1
2,106,475.6,1
2,229,135.36,1
2,216,298.62,1
2,23,504.72,1
2,444,164.52,1
2,104,579.36,1
2,76,415.52,1
2,208,367.44,1
2,282,365.12,1
2,568,1643.96,1
2,305,310.28,1
2,115,499.24,1
2,333,1155.08,1
2,279,212.2,1
2,346,530.8,1
2,284,540.32,1
2,119,267.36,1
2,256,188.4,1
2,204,305.28,1
2,168,78.56,1
2,430,128.0,1
2,20,422.12,1
2,23,257.56,1
2,458,391.12,1
2,285,266.68,1
2,589,153.68,1
2,155,303.76,1
2,385,316.80999999999995,1
2,128,570.6,1
2,180,325.2,1
2,139,470.93,1
2,99,379.92,1
2,194,87.08,1
2,391,266.4,1
2,30,276.72,1
2,184,361.6,1
2,48,140.52,1
2,126,279.6,1
2,46,329.12,1
2,227,300.38,1
2,123,341.46000000000004,1
2,483,216.9,1
2,329,576.62,1
2,153,147.92,1
2,458,173.68,1
2,134,293.0,1
2,161,257.36,1
2,282,266.72,1
2,349,424.64,1
2,184,146.76,1
2,37,99.12,1
2,128,215.6,1
2,181,483.48,1
2,552,557.12,1
2,271,150.88,1
2,80,171.44,1
2,218,860.08,1
2,325,471.56,1
2,496,268.36,1
2,263,5464.12,1
2,23,152.56,1
2,295,716.58,1
2,117,509.54,1
2,391,1094.08,1
2,482,290.64,1
2,394,264.04,1
2,112,428.6,1
2,319,719.08,1
2,369,370.68,1
2,67,276.08,1
2,417,308.32,1
2,515,444.32,1
2,474,469.4,1
2,441,263.9,1
2,134,253.76,1
2,315,201.0,1
2,368,2598.56,1
2,248,276.52,1
2,113,710.76,1
2,293,180.3,1
2,357,1117.36,1
2,390,1496.48,1
2,146,1052.6,1
2,284,273.2,1
2,266,476.86,1
2,194,589.44,1
2,102,762.56,1
2,22,2682.52,1
2,224,144.36,1
2,258,306.64,1
2,292,802.52,1
2,62,1617.74,1
2,401,259.36,1
2,298,600.64,1
2,261,363.92,1
2,141,258.82,1
2,407,280.48,1
2,181,116.52,1
2,486,483.44,1
2,77,171.08,1
2,167,596.56,1
2,27,109.2,1
2,139,388.52,1
2,123,471.84,1
2,44,257.76,1
2,47,448.24,1
2,29,639.98,1
2,46,259.1,1
2,20,152.56,1
2,135,697.84,1
2,301,310.28,1
2,283,302.72,1
2,188,381.24,1
2,383,176.0,1
2,28,225.48,1
2,369,403.9,1
2,202,456.48,1
2,279,366.24,1
2,157,224.72,1
2,94,710.66,1
2,288,432.4,1
2,201,348.32,1
2,473,842.66,1
2,271,364.64,1
2,241,639.06,1
2,414,332.04,1
2,284,443.68,1
2,425,282.52,1
2,49,4534.56,1
2,490,245.12,1
2,397,296.02,1
2,192,151.2,1
2,121,308.84,1
2,212,160.4,1
2,550,360.04,1
2,322,100.0,1
2,351,467.76,1
2,154,222.3,1
2,542,946.4700000000001,1
2,526,1787.24,1
2,46,357.08,1
2,26,393.32,1
2,207,228.0,1
2,239,548.9,1
2,91,170.76,1
2,93,577.2,1
2,118,244.72,1
2,325,266.76,1
2,473,731.04,1
2,381,103.0,1
2,349,143.9,1
2,165,1211.64,1
2,543,197.68,1
2,295,324.84,1
2,356,194.36,1
2,317,172.4,1
2,368,318.96,1
2,68,203.36,1
2,465,2761.2000000000003,1
2,175,735.16,1
2,357,318.24,1
2,574,1249.36,1
2,157,912.32,1
2,124,500.61,1
2,174,204.2,1
2,15,983.9100000000001,1
2,209,370.36,1
2,280,800.96,1
2,265,1136.16,1
2,284,146.72,1
2,127,111.52,1
2,196,165.82,1
2,427,122.12,1
2,21,305.62,1
2,40,479.0,1
2,26,273.4,1
2,384,150.72,1
2,296,298.52,1
2,168,257.92,1
2,407,300.9,1
2,78,575.92,1
2,429,641.82,1
2,415,929.78,1
2,698,294.17,1
2,72,297.96,1
2,405,1318.4,1
2,324,240.84,1
2,159,575.08,1
2,236,127.2,1
2,90,204.52,1
2,12,328.56,1
2,447,200.28,1
2,26,245.84,1
2,157,503.0799999999999,1
2,90,414.44,1
2,295,1498.88,1
2,293,1060.94,1
2,92,929.96,1
2,63,504.76,1
2,157,1030.64,1
2,57,851.88,1
2,224,253.08,1
2,216,381.24,1
2,46,132.51999999999998,1
2,108,146.8,1
2,292,220.4,1
2,113,571.4,1
2,309,322.52,1
2,130,179.52,1
2,359,235.2,1
2,48,243.24,1
2,83,896.4,1
2,573,231.4,1
2,26,694.7299999999999,1
2,374,521.54,1
2,241,509.16,1
2,281,94.84,1
2,138,175.12,1
2,55,487.32,1
2,299,162.94,1
2,259,180.0,1
2,61,129.32,1
2,546,160.48,1
2,207,310.28,1
2,55,785.72,1
2,33,479.0,1
2,401,475.98,1
2,155,220.52,1
2,109,1160.6,1
2,211,335.96,1
2,273,122.04,1
2,150,1012.44,1
2,309,104.16,1
2,514,455.12,1
2,61,145.9,1
2,284,3480.78,1
2,436,264.84,1
2,241,240.0,1
2,334,258.44,1
2,83,556.56,1
2,57,325.8,1
2,118,216.52,1
2,350,777.08,1
2,187,649.18,1
2,217,167.12,1
2,473,310.28,1
2,516,119.44,1
2,284,1254.12,1
2,334,183.16,1
2,538,302.12,1
2,102,329.32,1
2,496,119.8,1
2,17,558.6,1
2,343,87.08,1
2,330,296.64,1
2,542,218.04,1
2,293,475.67999999999995,1
2,281,155.2,1
2,426,204.0,1
2,146,440.36,1
2,530,397.4,1
2,161,192.88,1
2,296,118.4,1
2,284,191.36,1
2,516,497.76,1
2,400,430.57000000000005,1
2,13,230.46,1
2,461,516.04,1
2,30,744.02,1
2,205,856.98,1
2,163,236.88,1
2,400,176.96,1
2,16,109.48,1
2,576,193.86,1
2,22,162.24,1
